,TF,Target,Label
55981,831,401,0
55982,831,646,0
55983,831,730,0
55984,831,373,0
55985,831,217,0
55986,831,718,0
55987,831,1059,0
55988,831,264,0
55989,831,448,0
55990,831,75,0
55991,831,556,0
55992,831,876,0
55993,831,410,0
55994,831,368,0
55995,831,821,0
55996,831,426,0
55997,831,97,0
55998,831,839,0
55999,831,722,0
56000,831,283,0
56001,831,553,0
56002,831,621,0
56003,831,874,0
56004,831,935,0
56005,831,795,0
56006,831,597,0
56007,831,1093,0
56008,831,200,0
56009,831,721,0
56010,831,1105,0
56011,831,411,0
56012,831,67,0
56013,831,447,0
56014,831,833,0
56015,831,337,0
56016,831,801,0
56017,831,133,0
56018,831,786,0
56019,831,166,0
56020,831,1116,0
56021,831,47,0
56022,831,496,0
56023,831,656,0
56024,831,390,0
56025,831,1049,0
56026,831,895,0
56027,831,605,0
56028,831,628,0
56029,831,1000,0
56030,831,1037,0
56031,831,585,0
56032,831,959,0
56033,831,357,0
56034,831,929,0
56035,831,788,0
56036,831,83,0
56037,831,443,0
56038,831,493,0
56039,831,285,0
56040,831,913,0
56041,831,435,0
56042,831,655,0
56043,831,101,0
56044,831,973,0
56045,831,412,0
56046,831,782,0
56047,831,681,0
56048,831,205,0
56049,831,487,0
56050,831,198,0
56051,831,454,0
56052,831,869,0
56053,831,531,0
56054,831,884,0
56055,831,284,0
56056,831,80,0
56057,831,3,0
56058,831,588,0
56059,831,1005,0
56060,831,641,0
56061,831,151,0
56062,831,105,0
56063,831,317,0
56064,831,849,0
56065,831,64,0
56066,831,340,0
56067,831,475,0
56068,831,1085,0
56069,831,897,0
56070,831,404,0
56071,831,453,0
56072,831,136,0
56073,831,961,0
56074,831,915,0
56075,831,587,0
56076,831,756,0
56077,831,1056,0
56078,831,254,0
56079,831,1040,0
56080,831,484,0
56081,831,530,0
56082,831,509,0
56083,831,1109,0
56084,831,1006,0
56085,831,403,0
56086,831,970,0
56087,831,48,0
56088,831,389,0
56089,831,894,0
56090,831,735,0
56091,831,433,0
56092,831,836,0
56093,831,413,0
56094,831,563,0
56095,831,211,0
56096,831,361,0
56097,831,490,0
56098,831,912,0
56099,831,610,0
56100,831,441,0
56101,831,263,0
56102,831,109,0
56103,831,1036,0
56104,831,39,0
56105,831,106,0
56106,831,781,0
56107,831,1009,0
56108,831,315,0
56109,831,498,0
56110,831,564,0
56111,831,311,0
56112,831,196,0
56113,831,98,0
56114,831,499,0
56115,831,1022,0
56116,831,1096,0
56117,831,7,0
56118,831,369,0
56119,831,1039,0
56120,831,1114,0
56121,831,819,0
56122,831,289,0
56123,831,57,0
56124,831,286,0
56125,831,185,0
56126,831,76,0
56127,831,500,0
56128,831,838,0
56129,831,458,0
56130,831,732,0
56131,831,650,0
56132,831,858,0
56133,831,927,0
56134,831,189,0
56135,831,424,0
56136,831,936,0
56137,831,432,0
56138,831,115,0
56139,831,733,0
56140,831,132,0
56141,831,898,0
56142,831,224,0
56143,831,436,0
56144,831,649,0
56145,831,593,0
56146,831,55,0
56147,831,840,0
56148,831,1072,0
56149,831,62,0
56150,831,825,0
56151,831,625,0
56152,831,34,0
56153,831,10,0
56154,831,883,0
56155,831,33,0
56156,831,651,0
56157,831,406,0
56158,831,746,0
56159,831,969,0
56160,831,775,0
56161,831,455,0
56162,831,360,0
56163,831,1023,0
56164,831,510,0
56165,831,753,0
56166,831,183,0
56167,831,43,0
56168,831,835,0
56169,831,203,0
56170,831,4,0
56171,831,477,0
56172,831,677,0
56173,831,1065,0
56174,831,253,0
56175,831,215,0
56176,831,590,0
56177,831,779,0
56178,831,238,0
56179,831,292,0
56180,831,298,0
56181,831,1010,0
56182,831,1074,0
56183,831,842,0
56184,831,834,0
56185,831,586,0
56186,831,375,0
56187,831,469,0
56188,831,310,0
56189,831,599,0
56190,831,68,0
56191,831,533,0
56192,831,580,0
56193,831,387,0
56194,831,560,0
56195,831,837,0
56196,831,662,0
56197,831,792,0
56198,831,592,0
56199,831,885,0
56200,831,695,0
56201,831,409,0
56202,831,220,0
56203,831,276,0
56204,831,374,0
56205,831,214,0
56206,831,975,0
56207,831,985,0
56208,831,1028,0
56209,831,627,0
56210,831,988,0
56211,831,724,0
56212,831,617,0
56213,831,1014,0
56214,831,1043,0
56215,831,573,0
56216,831,415,0
56217,831,182,0
56218,831,931,0
56219,831,794,0
56220,831,1112,0
56221,831,589,0
56222,831,1029,0
56223,831,335,0
56224,831,558,0
56225,831,800,0
56226,831,246,0
56227,831,280,0
56228,831,843,0
56229,831,615,0
56230,831,856,0
56231,831,817,0
56232,831,561,0
56233,831,421,0
56234,831,755,0
56235,831,442,0
56236,831,466,0
56237,831,367,0
56238,831,670,0
56239,831,17,0
56240,831,919,0
56241,831,768,0
56242,831,1103,0
56243,831,312,0
56244,831,91,0
56245,831,52,0
56246,831,823,0
56247,831,822,0
56248,831,343,0
56249,831,638,0
56250,831,1092,0
56251,831,461,0
56252,831,452,0
56253,831,147,0
56254,831,537,0
56255,831,117,0
56256,831,996,0
56257,831,939,0
56258,831,1102,0
56259,831,557,0
56260,831,391,0
56261,831,158,0
56262,831,1021,0
56263,831,449,0
56264,831,459,0
56265,831,521,0
56266,831,699,0
56267,831,774,0
56268,831,549,0
56269,831,244,0
56270,831,252,0
56271,831,1034,0
56272,831,195,0
56273,831,167,0
56274,831,296,0
56275,831,233,0
56276,831,485,0
56277,831,178,0
56278,831,382,0
56279,831,1090,0
56280,831,210,0
56281,831,910,0
56282,831,519,0
56283,831,275,0
56284,831,828,0
56285,831,1108,0
56286,831,90,0
56287,831,88,0
56288,831,139,0
56289,831,307,0
56290,831,812,0
56291,831,962,0
56292,831,1003,0
56293,831,380,0
56294,831,616,0
56295,831,1055,0
56296,831,860,0
56297,831,855,0
56298,831,494,0
56299,831,364,0
56300,831,631,0
56301,831,1091,0
56302,831,906,0
56303,831,852,0
56304,831,1069,0
56305,831,804,0
56306,831,25,0
56307,831,791,0
56308,831,637,0
56309,831,489,0
56310,831,474,0
56311,831,12,0
56312,831,379,0
56313,831,66,0
56314,831,1018,0
56315,831,654,0
56316,831,921,0
56317,831,647,0
56318,831,128,0
56319,831,234,0
56320,831,1016,0
56321,831,622,0
56322,831,534,0
56323,831,652,0
56324,831,893,0
56325,831,1089,0
56326,831,177,0
56327,831,881,0
56328,831,972,0
56329,831,506,0
56330,831,703,0
56331,831,508,0
56332,831,917,0
56333,831,325,0
56334,831,300,0
56335,831,642,0
56336,831,966,0
56337,831,212,0
56338,831,924,0
56339,831,430,0
56340,831,281,0
56341,831,107,0
56342,831,451,0
56343,831,693,0
56344,831,1081,0
56345,831,303,0
56346,831,1025,0
56347,831,679,0
56348,831,598,0
56349,831,338,0
56350,831,186,0
56351,831,940,0
56352,831,1050,0
56353,831,1075,0
56354,831,886,0
56355,831,983,0
56356,831,857,0
56357,831,600,0
56358,831,305,0
56359,831,482,0
56360,831,363,0
56361,831,402,0
56362,831,769,0
56363,831,777,0
56364,831,54,0
56365,831,916,0
56366,831,356,0
56367,831,523,0
56368,831,511,0
56369,831,121,0
56370,831,1067,0
56371,831,867,0
56372,831,1088,0
56373,831,24,0
56374,831,350,0
56375,831,100,0
56376,831,240,0
56377,831,797,0
56378,831,226,0
56379,831,381,0
56380,831,624,0
56381,831,950,0
56382,831,354,0
56383,831,1002,0
56384,831,841,0
56385,831,385,0
56386,831,814,0
56387,831,396,0
56388,831,397,0
56389,831,904,0
56390,831,952,0
56391,831,861,0
56392,831,322,0
56393,831,86,0
56394,831,249,0
56395,831,757,0
56396,831,425,0
56397,831,84,0
56398,831,324,0
56399,831,604,0
56400,831,94,0
56401,831,824,0
56402,831,384,0
56403,831,46,0
56404,831,405,0
56405,831,948,0
56406,831,546,0
56407,831,591,0
56408,831,41,0
56409,831,259,0
56410,831,1020,0
56411,831,1073,0
56412,831,248,0
56413,831,675,0
56414,831,16,0
56415,831,542,0
56416,831,13,0
56417,831,583,0
56418,831,119,0
56419,831,245,0
56420,831,815,0
56421,831,150,0
56422,831,613,0
56423,831,40,0
56424,831,157,0
56425,831,194,0
56426,831,776,0
56427,831,526,0
56428,831,687,0
56429,831,429,0
56430,831,206,0
56431,831,925,0
56432,831,129,0
56433,831,713,0
56434,831,190,0
56435,831,922,0
56436,831,568,0
56437,831,400,0
56438,831,635,0
56439,831,870,0
56440,831,932,0
56441,831,42,0
56442,831,941,0
56443,831,501,0
56444,831,362,0
56445,831,69,0
56446,831,981,0
56447,831,112,0
56448,831,1100,0
56449,831,606,0
56450,831,270,0
56451,831,990,0
56452,831,683,0
56453,831,11,0
56454,831,608,0
56455,831,82,0
56456,831,1004,0
56457,831,992,0
56458,831,930,0
56459,831,529,0
56460,831,1071,0
56461,831,873,0
56462,831,928,0
56463,831,56,0
56464,831,265,0
56465,831,708,0
56466,831,905,0
56467,831,460,0
56468,831,351,0
56469,831,715,0
56470,831,868,0
56471,831,21,0
56472,831,727,0
56473,831,892,0
56474,831,134,0
56475,831,207,0
56476,831,706,0
56477,831,266,0
56478,831,332,0
56479,831,301,0
56480,831,1,0
56481,831,22,0
56482,831,108,0
56483,831,575,0
56484,831,665,0
56485,831,38,0
56486,831,1032,0
56487,831,787,0
56488,831,669,0
56489,831,440,0
56490,831,122,0
56491,831,237,0
56492,831,1019,0
56493,831,696,0
56494,831,810,0
56495,831,44,0
56496,831,705,0
56497,831,8,0
56498,831,887,0
56499,831,760,0
56500,831,419,0
56501,831,1099,0
56502,831,567,0
56503,831,525,0
56504,831,709,0
56505,831,428,0
56506,831,191,0
56507,831,747,0
56508,831,955,0
56509,831,765,0
56510,831,1026,0
56511,831,291,0
56512,831,376,0
56513,831,63,0
56514,831,572,0
56515,831,456,0
56516,831,736,0
56517,831,417,0
56518,831,95,0
56519,831,478,0
56520,831,584,0
56521,831,957,0
56522,831,759,0
56523,831,31,0
56524,831,1054,0
56525,831,864,0
56526,831,986,0
56527,831,603,0
56528,831,110,0
56529,831,61,0
56530,831,505,0
56531,831,719,0
56532,831,640,0
56533,831,104,0
56534,831,366,0
56535,831,596,0
56536,831,633,0
56537,831,958,0
56538,831,383,0
56539,831,242,0
56540,831,135,0
56541,831,909,0
56542,831,671,0
56543,831,282,0
56544,831,202,0
56545,831,342,0
56546,831,393,0
56547,831,164,0
56548,831,673,0
56549,831,851,0
56550,831,803,0
56551,831,820,0
56552,831,231,0
56553,831,989,0
56554,831,118,0
56555,831,618,0
56556,831,155,0
56557,831,543,0
56558,831,414,0
56559,831,653,0
56560,831,345,0
56561,831,89,0
56562,831,260,0
56563,831,578,0
56564,831,698,0
56565,831,507,0
56566,831,882,0
56567,831,371,0
56568,831,348,0
56569,831,35,0
56570,831,1083,0
56571,831,341,0
56572,831,192,0
56573,831,216,0
56574,831,539,0
56575,831,790,0
56576,831,229,0
56577,831,1053,0
56578,831,1062,0
56579,831,901,0
56580,831,169,0
56581,831,710,0
56582,831,764,0
56583,831,977,0
56584,831,832,0
56585,831,745,0
56586,831,907,0
56587,831,846,0
56588,831,131,0
56589,831,2,0
56590,831,1115,0
56591,831,302,0
56592,831,293,0
56593,831,1027,0
56594,831,51,0
56595,831,330,0
56596,831,576,0
56597,831,407,0
56598,831,980,0
56599,831,811,0
56600,831,1061,0
56601,831,968,0
56602,831,872,0
56603,831,676,0
56604,831,844,0
56605,835,1100,0
56606,835,758,0
56607,835,700,0
56608,835,362,0
56609,835,904,0
56610,835,264,0
56611,835,422,0
56612,835,39,0
56613,835,693,0
56614,835,556,0
56615,835,530,0
56616,835,179,0
56617,835,848,0
56618,835,783,0
56619,835,414,0
56620,835,484,0
56621,835,987,0
56622,835,638,0
56623,835,79,0
56624,835,364,0
56625,835,52,0
56626,835,728,0
56627,835,1061,0
56628,835,527,0
56629,835,940,0
56630,835,946,0
56631,835,209,0
56632,835,320,0
56633,835,406,0
56634,835,430,0
56635,835,872,0
56636,835,1049,0
56637,835,337,0
56638,835,524,0
56639,835,382,0
56640,835,907,0
56641,835,917,0
56642,835,678,0
56643,835,541,0
56644,835,823,0
56645,835,188,0
56646,835,192,0
56647,835,856,0
56648,835,676,0
56649,835,890,0
56650,835,851,0
56651,835,665,0
56652,835,711,0
56653,835,166,0
56654,835,595,0
56655,835,14,0
56656,835,338,0
56657,835,127,0
56658,835,401,0
56659,835,387,0
56660,835,747,0
56661,835,273,0
56662,835,311,0
56663,835,1056,0
56664,835,279,0
56665,835,960,0
56666,835,1030,0
56667,835,600,0
56668,835,988,0
56669,835,133,0
56670,835,567,0
56671,835,291,0
56672,835,898,0
56673,835,415,0
56674,835,715,0
56675,835,902,0
56676,835,623,0
56677,835,370,0
56678,835,458,0
56679,835,216,0
56680,835,845,0
56681,835,710,0
56682,835,614,0
56683,835,68,0
56684,835,433,0
56685,835,1079,0
56686,835,468,0
56687,835,861,0
56688,835,418,0
56689,835,450,0
56690,835,1018,0
56691,835,206,0
56692,835,750,0
56693,835,686,0
56694,835,195,0
56695,835,897,0
56696,835,108,0
56697,835,421,0
56698,835,400,0
56699,835,182,0
56700,835,649,0
56701,835,954,0
56702,835,492,0
56703,835,876,0
56704,835,463,0
56705,835,633,0
56706,835,803,0
56707,835,644,0
56708,835,335,0
56709,835,589,0
56710,835,1099,0
56711,835,278,0
56712,835,662,0
56713,835,91,0
56714,835,791,0
56715,835,7,0
56716,835,107,0
56717,835,164,0
56718,835,391,0
56719,835,269,0
56720,835,196,0
56721,835,1076,0
56722,835,37,0
56723,835,514,0
56724,835,865,0
56725,835,894,0
56726,835,943,0
56727,835,393,0
56728,835,598,0
56729,835,808,0
56730,835,373,0
56731,835,716,0
56732,835,519,0
56733,835,854,0
56734,835,1105,0
56735,835,1090,0
56736,835,782,0
56737,835,1045,0
56738,835,501,0
56739,835,376,0
56740,835,1114,0
56741,835,27,0
56742,835,964,0
56743,835,690,0
56744,835,396,0
56745,835,120,0
56746,835,604,0
56747,835,1009,0
56748,835,651,0
56749,835,201,0
56750,835,507,0
56751,835,997,0
56752,835,979,0
56753,835,200,0
56754,835,999,0
56755,835,367,0
56756,835,569,0
56757,835,48,0
56758,835,529,0
56759,835,345,0
56760,835,1107,0
56761,835,673,0
56762,835,331,0
56763,835,214,0
56764,835,882,0
56765,835,643,0
56766,835,558,0
56767,835,289,0
56768,835,155,0
56769,835,353,0
56770,835,620,0
56771,835,1091,0
56772,835,838,0
56773,835,1095,0
56774,835,145,0
56775,835,218,0
56776,835,348,0
56777,835,1021,0
56778,835,321,0
56779,835,456,0
56780,835,830,0
56781,835,717,0
56782,835,632,0
56783,835,229,0
56784,835,203,0
56785,835,113,0
56786,835,780,0
56787,835,482,0
56788,835,1113,0
56789,835,1082,0
56790,835,245,0
56791,835,847,0
56792,835,1023,0
56793,835,62,0
56794,842,477,0
56795,842,101,0
56796,842,921,0
56797,842,811,0
56798,842,706,0
56799,842,992,0
56800,842,45,0
56801,842,231,0
56802,842,258,0
56803,842,118,0
56804,842,705,0
56805,842,1037,0
56806,842,997,0
56807,842,1054,0
56808,842,485,0
56809,842,933,0
56810,842,820,0
56811,842,136,0
56812,842,156,0
56813,842,305,0
56814,842,613,0
56815,842,586,0
56816,842,775,0
56817,842,830,0
56818,842,594,0
56819,842,947,0
56820,842,66,0
56821,842,420,0
56822,842,585,0
56823,842,641,0
56824,842,659,0
56825,842,3,0
56826,842,901,0
56827,842,173,0
56828,842,897,0
56829,842,722,0
56830,842,38,0
56831,842,507,0
56832,842,148,0
56833,842,88,0
56834,842,1075,0
56835,842,51,0
56836,842,741,0
56837,842,90,0
56838,842,543,0
56839,842,256,0
56840,842,470,0
56841,842,984,0
56842,842,625,0
56843,842,918,0
56844,842,945,0
56845,842,303,0
56846,842,694,0
56847,842,652,0
56848,842,825,0
56849,842,1025,0
56850,842,793,0
56851,842,83,0
56852,842,25,0
56853,842,854,0
56854,842,341,0
56855,842,896,0
56856,842,55,0
56857,842,465,0
56858,842,476,0
56859,842,196,0
56860,842,49,0
56861,842,221,0
56862,842,593,0
56863,842,445,0
56864,842,924,0
56865,842,251,0
56866,842,852,0
56867,842,678,0
56868,842,840,0
56869,842,484,0
56870,842,930,0
56871,842,412,0
56872,842,405,0
56873,842,1052,0
56874,842,837,0
56875,842,506,0
56876,842,816,0
56877,842,899,0
56878,842,450,0
56879,842,1055,0
56880,842,24,0
56881,842,478,0
56882,842,95,0
56883,842,434,0
56884,842,356,0
56885,842,480,0
56886,842,643,0
56887,842,1093,0
56888,842,411,0
56889,842,935,0
56890,842,169,0
56891,842,1092,0
56892,842,707,0
56893,842,80,0
56894,842,170,0
56895,842,655,0
56896,842,920,0
56897,842,317,0
56898,842,604,0
56899,842,545,0
56900,842,386,0
56901,842,1006,0
56902,842,975,0
56903,842,293,0
56904,842,686,0
56905,842,868,0
56906,842,168,0
56907,842,347,0
56908,842,1111,0
56909,842,792,0
56910,842,615,0
56911,842,52,0
56912,842,731,0
56913,842,709,0
56914,842,725,0
56915,842,757,0
56916,842,127,0
56917,842,850,0
56918,842,466,0
56919,842,180,0
56920,842,730,0
56921,842,371,0
56922,842,409,0
56923,842,1067,0
56924,842,587,0
56925,842,238,0
56926,842,1040,0
56927,842,861,0
56928,842,176,0
56929,842,972,0
56930,842,900,0
56931,842,621,0
56932,842,808,0
56933,842,786,0
56934,842,1066,0
56935,842,195,0
56936,842,161,0
56937,842,235,0
56938,842,1063,0
56939,842,321,0
56940,842,243,0
56941,842,872,0
56942,842,496,0
56943,842,119,0
56944,842,814,0
56945,842,452,0
56946,842,12,0
56947,842,141,0
56948,842,677,0
56949,842,684,0
56950,842,197,0
56951,842,391,0
56952,842,493,0
56953,842,668,0
56954,842,690,0
56955,842,329,0
56956,842,217,0
56957,842,966,0
56958,842,567,0
56959,842,439,0
56960,842,529,0
56961,842,748,0
56962,842,568,0
56963,842,189,0
56964,842,955,0
56965,842,913,0
56966,842,617,0
56967,842,280,0
56968,842,467,0
56969,842,135,0
56970,842,619,0
56971,842,813,0
56972,842,750,0
56973,842,253,0
56974,842,548,0
56975,842,389,0
56976,842,977,0
56977,842,380,0
56978,842,1010,0
56979,842,846,0
56980,842,986,0
56981,842,969,0
56982,842,441,0
56983,842,971,0
56984,842,1099,0
56985,842,835,0
56986,842,175,0
56987,842,981,0
56988,842,315,0
56989,842,393,0
56990,842,673,0
56991,842,108,0
56992,842,374,0
56993,842,887,0
56994,842,1078,0
56995,842,860,0
56996,842,149,0
56997,842,885,0
56998,842,1039,0
56999,842,640,0
57000,842,138,0
57001,842,184,0
57002,842,151,0
57003,842,736,0
57004,842,279,0
57005,842,1005,0
57006,842,324,0
57007,842,879,0
57008,842,873,0
57009,842,1104,0
57010,842,1049,0
57011,842,302,0
57012,842,701,0
57013,842,995,0
57014,842,939,0
57015,842,1083,0
57016,842,662,0
57017,842,69,0
57018,842,666,0
57019,842,976,0
57020,842,257,0
57021,842,174,0
57022,842,114,0
57023,842,937,0
57024,842,379,0
57025,842,949,0
57026,842,1013,0
57027,842,84,0
57028,842,511,0
57029,842,720,0
57030,842,889,0
57031,842,65,0
57032,842,812,0
57033,842,368,0
57034,842,300,0
57035,842,552,0
57036,842,880,0
57037,842,650,0
57038,842,323,0
57039,842,721,0
57040,842,512,0
57041,842,436,0
57042,842,946,0
57043,842,838,0
57044,842,534,0
57045,842,595,0
57046,842,426,0
57047,842,423,0
57048,842,1098,0
57049,842,940,0
57050,842,622,0
57051,842,403,0
57052,842,1033,0
57053,842,965,0
57054,842,269,0
57055,842,369,0
57056,842,96,0
57057,842,150,0
57058,842,352,0
57059,842,350,0
57060,842,1038,0
57061,842,851,0
57062,842,13,0
57063,842,89,0
57064,842,147,0
57065,842,422,0
57066,842,849,0
57067,842,515,0
57068,842,988,0
57069,842,394,0
57070,842,1106,0
57071,842,413,0
57072,842,564,0
57073,842,335,0
57074,842,387,0
57075,842,549,0
57076,842,516,0
57077,842,134,0
57078,842,790,0
57079,842,563,0
57080,842,991,0
57081,842,521,0
57082,842,278,0
57083,842,828,0
57084,842,739,0
57085,842,1061,0
57086,842,737,0
57087,842,219,0
57088,842,517,0
57089,842,524,0
57090,842,1032,0
57091,842,985,0
57092,842,19,0
57093,842,681,0
57094,842,680,0
57095,842,62,0
57096,842,769,0
57097,842,744,0
57098,842,556,0
57099,842,7,0
57100,842,93,0
57101,842,700,0
57102,842,153,0
57103,842,919,0
57104,842,950,0
57105,842,1089,0
57106,842,73,0
57107,842,124,0
57108,842,349,0
57109,842,843,0
57110,842,164,0
57111,842,144,0
57112,842,17,0
57113,842,630,0
57114,842,898,0
57115,842,75,0
57116,842,994,0
57117,842,624,0
57118,842,433,0
57119,842,70,0
57120,842,1059,0
57121,842,819,0
57122,842,932,0
57123,842,942,0
57124,842,242,0
57125,842,208,0
57126,842,598,0
57127,842,712,0
57128,842,357,0
57129,842,895,0
57130,842,968,0
57131,842,183,0
57132,842,443,0
57133,842,656,0
57134,842,1081,0
57135,842,165,0
57136,842,177,0
57137,842,105,0
57138,842,532,0
57139,842,776,0
57140,842,531,0
57141,842,970,0
57142,842,732,0
57143,842,206,0
57144,842,723,0
57145,842,1069,0
57146,842,702,0
57147,842,806,0
57148,842,448,0
57149,842,385,0
57150,842,209,0
57151,842,446,0
57152,842,1014,0
57153,842,205,0
57154,842,123,0
57155,842,162,0
57156,842,1073,0
57157,842,16,0
57158,842,283,0
57159,842,250,0
57160,842,1008,0
57161,842,110,0
57162,842,767,0
57163,842,289,0
57164,842,577,0
57165,842,1012,0
57166,842,301,0
57167,842,399,0
57168,842,373,0
57169,842,159,0
57170,842,703,0
57171,842,390,0
57172,842,689,0
57173,842,542,0
57174,842,351,0
57175,842,1034,0
57176,842,202,0
57177,842,676,0
57178,842,696,0
57179,842,425,0
57180,842,29,0
57181,842,228,0
57182,842,912,0
57183,842,400,0
57184,842,601,0
57185,842,171,0
57186,842,326,0
57187,842,718,0
57188,842,726,0
57189,842,675,0
57190,842,523,0
57191,842,519,0
57192,842,1042,0
57193,842,844,0
57194,842,193,0
57195,842,639,0
57196,842,957,0
57197,842,878,0
57198,842,756,0
57199,842,862,0
57200,842,883,0
57201,842,414,0
57202,842,428,0
57203,842,609,0
57204,842,459,0
57205,842,1109,0
57206,842,397,0
57207,842,708,0
57208,842,1041,0
57209,842,710,0
57210,842,941,0
57211,842,628,0
57212,842,745,0
57213,842,867,0
57214,842,447,0
57215,842,1076,0
57216,842,782,0
57217,842,492,0
57218,842,76,0
57219,842,417,0
57220,842,4,0
57221,842,893,0
57222,842,20,0
57223,842,502,0
57224,842,805,0
57225,842,57,0
57226,842,117,0
57227,842,871,0
57228,842,179,0
57229,842,753,0
57230,842,632,0
57231,842,367,0
57232,842,584,0
57233,842,719,0
57234,842,591,0
57235,842,18,0
57236,842,130,0
57237,842,107,0
57238,842,664,0
57239,842,469,0
57240,842,514,0
57241,842,648,0
57242,842,692,0
57243,842,1101,0
57244,842,761,0
57245,842,766,0
57246,842,847,0
57247,842,152,0
57248,842,749,0
57249,842,359,0
57250,842,241,0
57251,842,1017,0
57252,842,644,0
57253,842,647,0
57254,842,163,0
57255,842,777,0
57256,842,651,0
57257,842,658,0
57258,842,894,0
57259,842,190,0
57260,842,483,0
57261,842,697,0
57262,842,182,0
57263,842,923,0
57264,842,1096,0
57265,842,795,0
57266,842,547,0
57267,842,9,0
57268,842,752,0
57269,842,6,0
57270,842,266,0
57271,842,298,0
57272,842,886,0
57273,842,421,0
57274,842,210,0
57275,842,282,0
57276,842,362,0
57277,842,78,0
57278,842,87,0
57279,842,1085,0
57280,842,560,0
57281,842,213,0
57282,842,714,0
57283,842,688,0
57284,842,375,0
57285,842,572,0
57286,842,823,0
57287,842,418,0
57288,842,37,0
57289,842,934,0
57290,842,259,0
57291,842,276,0
57292,842,46,0
57293,842,15,0
57294,842,381,0
57295,842,922,0
57296,842,1036,0
57297,842,383,0
57298,842,802,0
57299,842,225,0
57300,842,909,0
57301,842,963,0
57302,842,398,0
57303,842,430,0
57304,842,200,0
57305,842,498,0
57306,842,953,0
57307,842,672,0
57308,842,285,0
57309,842,494,0
57310,842,503,0
57311,842,559,0
57312,842,944,0
57313,842,1045,0
57314,842,306,0
57315,842,290,0
57316,842,691,0
57317,842,229,0
57318,842,566,0
57319,842,660,0
57320,842,489,0
57321,842,530,0
57322,842,578,0
57323,842,77,0
57324,842,983,0
57325,842,962,0
57326,842,713,0
57327,842,2,0
57328,842,679,0
57329,842,26,0
57330,842,471,0
57331,842,695,0
57332,842,58,0
57333,842,606,0
57334,842,535,0
57335,842,799,0
57336,842,541,0
57337,842,155,0
57338,842,30,0
57339,842,607,0
57340,842,378,0
57341,842,99,0
57342,842,273,0
57343,842,408,0
57344,842,1094,0
57345,842,181,0
57346,842,48,0
57347,842,763,0
57348,842,715,0
57349,842,406,0
57350,842,10,0
57351,842,268,0
57352,842,60,0
57353,842,778,0
57354,842,747,0
57355,842,501,0
57356,842,248,0
57357,842,491,0
57358,842,111,0
57359,842,234,0
57360,842,910,0
57361,842,605,0
57362,842,1016,0
57363,842,979,0
57364,842,377,0
57365,842,665,0
57366,842,608,0
57367,842,833,0
57368,842,50,0
57369,842,481,0
57370,842,902,0
57371,842,14,0
57372,842,320,0
57373,842,733,0
57374,842,989,0
57375,842,410,0
57376,842,1019,0
57377,842,1000,0
57378,842,53,0
57379,842,807,0
57380,842,1088,0
57381,842,262,0
57382,842,618,0
57383,842,1087,0
57384,842,927,0
57385,842,1071,0
57386,842,1009,0
57387,842,801,0
57388,842,865,0
57389,842,185,0
57390,842,102,0
57391,842,1097,0
57392,842,592,0
57393,842,172,0
57394,842,472,0
57395,842,527,0
57396,842,570,0
57397,842,34,0
57398,842,490,0
57399,842,743,0
57400,842,853,0
57401,842,482,0
57402,842,244,0
57403,842,1070,0
57404,842,505,0
57405,842,314,0
57406,842,32,0
57407,842,1080,0
57408,842,1020,0
57409,842,760,0
57410,842,522,0
57411,842,158,0
57412,842,667,0
57413,842,41,0
57414,842,346,0
57415,842,704,0
57416,842,438,0
57417,842,252,0
57418,842,133,0
57419,842,230,0
57420,842,100,0
57421,842,145,0
57422,842,488,0
57423,842,31,0
57424,842,415,0
57425,842,562,0
57426,842,836,0
57427,842,661,0
57428,842,1024,0
57429,842,497,0
57430,842,580,0
57431,842,1046,0
57432,842,959,0
57433,842,440,0
57434,842,848,0
57435,842,1077,0
57436,842,510,0
57437,842,237,0
57438,842,267,0
57439,842,771,0
57440,842,1086,0
57441,842,316,0
57442,842,1119,0
57443,842,1029,0
57444,842,1015,0
57445,842,340,0
57446,842,663,0
57447,842,973,0
57448,842,365,0
57449,842,742,0
57450,842,395,0
57451,842,292,0
57452,842,1018,0
57453,842,424,0
57454,842,866,0
57455,842,188,0
57456,842,571,0
57457,842,27,0
57458,842,603,0
57459,842,5,0
57460,842,299,0
57461,842,115,0
57462,842,227,0
57463,842,330,0
57464,842,876,0
57465,842,194,0
57466,842,1105,0
57467,842,342,0
57468,842,120,0
57469,842,588,0
57470,842,845,0
57471,842,296,0
57472,842,638,0
57473,842,914,0
57474,842,964,0
57475,842,990,0
57476,842,599,0
57477,842,903,0
57478,842,140,0
57479,842,272,0
57480,842,500,0
57481,842,646,0
57482,842,216,0
57483,842,518,0
57484,842,270,0
57485,842,1001,0
57486,842,716,0
57487,842,122,0
57488,842,109,0
57489,842,781,0
57490,842,214,0
57491,842,815,0
57492,842,384,0
57493,842,800,0
57494,842,337,0
57495,842,557,0
57496,842,449,0
57497,842,178,0
57498,842,43,0
57499,842,42,0
57500,842,1035,0
57501,842,589,0
57502,842,1030,0
57503,842,751,0
57504,842,201,0
57505,842,827,0
57506,842,565,0
57507,842,404,0
57508,842,951,0
57509,842,1047,0
57510,842,698,0
57511,842,948,0
57512,842,318,0
57513,842,203,0
57514,842,274,0
57515,842,167,0
57516,842,458,0
